clause_id,company,text,word_count,category,risk_label,dpdpa_section,notes
swiggy_18,swiggy,"plugins that collect information about the devices you use to access our Services, including the hardware models, operating systems and versions, software,",22,,,,
swiggy_19,swiggy,"file names and versions, preferred languages, device identifiers, advertising identifiers, device motion information, mobile network information, installed",17,,,,
swiggy_20,swiggy,applications on device and phone state. The inforrnation collected thus will be disclosed to or collected directly by these plugins and may be used to improve,26,,,,
swiggy_21,swiggy,the content and/or functionality of the services offered to you. Analytics companies may use device IDs to track your usage of the Swiggy Platform.,24,,,,
swiggy_22,swiggy,"• Your account information: Your full nanne, email address, address, postal code, password and other information you may provide with your account, such as",24,,,,
swiggy_23,swiggy,"your gender, mobile phone number etc. For few Swiggy Services we rnay also collect your profile picture. You rnay optionally provide us with this inforrnation",25,,,,
swiggy_24,swiggy,"through third-party sign-in services. In such cases, we fetch and store whatever information is made available to us by you through these sign-in services.",24,,,,
swiggy_26,swiggy,"you used our Services and which features you used, the ads you clicked on.",14,,,,
swiggy_27,swiggy,"• Your content: Information you provide through our Services, including your ratings and/or reviews of our Merchants and/or their products, current and prior",23,,,,
swiggy_28,swiggy,"restaurant reservation details, food ordering details and history, most ordered restaurants/products etc and other information you provide to us.",19,,,,
swiggy_29,swiggy,"• Your communications: Communications between you and other users, service providers, PDP, Merchants, through our Services; your participation in a survey,",21,,,,
swiggy_31,swiggy,"• Your transactional information: If you make reservations or purchases through our Services, we may collect and store inforrnation about you to proces your",24,,,,
swiggy_32,swiggy,"requests and autornatically complete forms for future transactions, including (but not limited to) your phone number, address, email, billing information in a",22,,,,
swiggy_33,swiggy,"• Your Public Posts: You also may provide information (such as ratings, reviews, comrnents, likes, etc.) to be published or displayed (hereinafter, ""posted"") on",24,,,,
swiggy_34,swiggy,"certain areas of our Services (collectively, ""User Content""). Your User Content is posted on and transmitted to others at your own risk. Additionally, we cannot",25,,,,
swiggy_35,swiggy,"control the actions of other users of our Services with whom you may choose to share your User Content. We may display this inforrnation on the Services,",27,,,,
swiggy_36,swiggy,"share it with businesses, and further distribute it to a wider audience through third-party sites and services. You should be careful about revealing any",24,,,,
swiggy_38,swiggy,"• Usage information: Details of your use of our Services, including traffic data, location data, logs and other communication data and the resources that you",25,,,,
swiggy_39,swiggy,acces and use on or through our Services.,8,,,,
swiggy_40,swiggy,Stored information and files: Our applications also may acces metadata and other information associated with other files stored on your mobile device with,23,,,,
swiggy_41,swiggy,"Location information: Our applications collect real-time information about the location of your device, as permitted by you.",17,,,,
swiggy_43,swiggy,"Applications: If you use the Swiggy Platform, we may collect information about the presence and/or absence and/or details pertaining to other applications",22,,,,
swiggy_44,swiggy,"• Specifically from PDPs we collect: photographs, phone number, name, Pan card, Aadhar/Voter ID, driving license Bank details, Location (while logged in),",22,,,,
swiggy_45,swiggy,"gender, vehicle type, home address(for inventory delivery), blood group, nominee/spouse /emergency contact details for the purposes specified in this",19,,,,
swiggy_46,swiggy,"• We use the information you provide to us to enhance the functionality and improve the quality of our Services, and to personalize your experience while using",27,,,,
swiggy_47,swiggy,"our Services. We also use this information to display relevant advertising, provide support to you, communicate with you, and comply with our legal",23,,,,
swiggy_48,swiggy,"The Swiggy Platform and third parties with whom we partner, may use cookies, pixel tags, web beacons, rnobile device IDs, ""flash cookies (wherever applicable)"" and",25,,,,
swiggy_49,swiggy,similar files or technologies to collect and store information with respect to your use of the Services and third-party websites.,20,,,,
swiggy_50,swiggy,"Cookies are small files that are stored on your browser or device by websites, apps, online media and advertisements. We use cookies and similar technologies for",26,,,,
swiggy_55,swiggy,"A pixel tag (also called a web beacon or clear GIF) is a tiny graphic with a unique identifier, embedded invisibly on a webpage (or an online ad or email), and is used",33,,,,
swiggy_56,swiggy,"to count or track things like activity on a webpage or ad impressions or clicks, as well as to access cookies stored on users' computers. We use pixel tags to measure",31,,,,
swiggy_59,swiggy,"To modify your cookie settings, please visit your browser's settings. By using our Services with your browser settings to accept cookies, you are explicitly consenting to",26,,,,
swiggy_60,swiggy,our use of cookies in the manner described in this section.,11,,,,
swiggy_61,swiggy,"We may also allow third parties to provide audience measurement and analytics services for us, to serve advertisements on our behalf across the Internet, and to",26,,,,
swiggy_62,swiggy,"track and report on the performance of those advertisements. These entities may use cookies, web beacons, SDKs and other technologies to identify your device",24,,,,
swiggy_65,swiggy,"i. To provide, personalise, maintain and improve our products and services, such as to enable and facilitate deliveries and other services, enable features to",24,,,,
swiggy_66,swiggy,ii. To carry out our obligations arising from any contracts entered into between you and us and to provide you with the relevant information and services;,26,,,,
swiggy_67,swiggy,"iii. To administer and enhance the security of our Swiggy Platform and for internal operations, including troubleshooting, data analysis, testing, research,",21,,,,
swiggy_68,swiggy,"iv. To provide you with information about services we similar to those that you are already using, or have enquired about, or may interest you. If you are",28,,,,
swiggy_69,swiggy,"a registered user, we will contact you by electronic means (e-mail or SMS or telephone or other internet based instant messaging systems) with information",24,,,,
swiggy_70,swiggy,"v. To understand our users (what they do on our Services, what features they like, how they use them, etc.), improve the content and features of our Services",28,,,,
swiggy_71,swiggy,"(such as by personalizing content to your interests), process and complete your transactions„ make special offers provide customer support, and",20,,,,
swiggy_72,swiggy,"vi. To generate and review reports and data about, and to conduct research on, our user base and Service usage patterns and share it with third parties;",27,,,,
swiggy_75,swiggy,"ix. If you are a partner restaurant or merchant or delivery partner, to track the progress of delivery or status of the order placed by our customers.",27,,,,
swiggy_76,swiggy,x. To carry out academic research with academic partners in an aggregated and anonymized manner.,15,,,,
swiggy_78,swiggy,We may combirre the information that we receive from third with the information you give to us and information we collect about you for the purposes set out,28,,,,
swiggy_79,swiggy,"Further, we may anonymize and/or de-identify information collected from you through the Services or via other means, including via the I Ise of third-party web",25,,,,
swiggy_80,swiggy,"analytic tools. As a result, our use and disclosure of aggregated and/or de-identified information is not restricted by this Policy, and it rnay be used and disclosed to",28,,,,
swiggy_83,swiggy,"learn about user behavior on the site, to improve our product and services, and to gather demographic inforrnation about our user base as a whole.",25,,,,
swiggy_85,swiggy,"• With Service Providers: We may share your information with our vendors, consultants, rnarketing partners, research firms, and other service providers or",22,,,,
swiggy_86,swiggy,"business partners, such as payment companies, for the purposes listed above. For example, your information rnay be shared with outside vendors",21,,,,
swiggy_87,swiggy,"to send you ernails and messages or push notifications to your devices in relation to our Services, to help us analyze and improve the use of our Services, to",29,,,,
swiggy_88,swiggy,"process and collect payments. We also may use vendors for other projects, such as conducting surveys or organizing sweepstakes for us.",21,,,,
swiggy_89,swiggy,"• With Connected Platforms/Apps: By providing your personal information, including addresses, phone numbers, ordering history, and other details during your",20,,,,
swiggy_90,swiggy,"ordering process, you acknowledge and agree that such data may be used to personalize your experience across our ecosystem of services. This may",23,,,,
swiggy_91,swiggy,"include sharing and utilizing your information seamlesly any connected platforrns or apps within the Swiggy ecosystem, the Group (defined below), or",21,,,,
swiggy_92,swiggy,"any other apps or platforms developed by Swiggy, enhancing functionality and providing consistent service when you access them using the same",21,,,,
swiggy_93,swiggy,"• With Partner Restaurants/Merchant: While you place a request for your order through the Swiggy Platform, your information, including personal information",21,,,,
swiggy_94,swiggy,"is provided to us and to the restaurants/merchants with whom you may choose to order. In order to facilitate your online food order processing, we provide",26,,,,
swiggy_95,swiggy,your information to that restaurant/rnerchant in a similar manner as if you had placed an order directly with the restaurant/merchant. If you provide a mobile,25,,,,
swiggy_96,swiggy,"phone number, Swiggy may send you text messages regarding the order's delivery status. Any information shared with the restaurants/rnerchants is subject",21,,,,
swiggy_98,swiggy,"Please note that the restaurants/merchants may use the same for their own purposes, including but not limited to, provision of their services, customer",23,,,,
swiggy_99,swiggy,"management, marketing etc. Any such use is subject to their own compliance with applicable laws and regulations. Swiggy disclaims any liability or",22,,,,
swiggy_100,swiggy,responsibility with respect to how restaurants/merchants share and/or use your information provided to them. We encourage you to review their privacy,21,,,,
swiggy_101,swiggy,policy and other terms and conditions to understand their use of your information better.,14,,,,
swiggy_102,swiggy,• With Academic Partners: We may share your inforrnation with our academic partners for the purpose of carrying out academic research in an anonymized,24,,,,
swiggy_103,swiggy,"• With Other Users: If you are a delivery partner, we may share your name, phone number, and/or profile picture (if applicable), tracking details with other",26,,,,
swiggy_104,swiggy,"users, Merchants, or other service providers to provide them the Services.nme",11,,,,
swiggy_107,swiggy,Obligated under the applicable laws or in good faith to respx)nd to court orders and processes; or,17,,,,
swiggy_108,swiggy,"Detecting and preventing against actual or potential occurrence of identity theft, fraud, abuse of Services and other illegal acts;",19,,,,
swiggy_109,swiggy,"Responding to claims that an advertisement, posting or other content violates the intellectual property rights of a third party,",19,,,,
swiggy_110,swiggy,"property, or safety of the Company, our customers, or others, or in the event of a claim or dispute relating to your use of our Services.",26,,,,
swiggy_111,swiggy,This includes exchanging information with other companies and organisations for the purposes of fraud detection and credit risk reduction.,19,,,,
swiggy_112,swiggy,For Internal Use: We rnay share your information with any or future member of our Group (as defined below) including our affifiates for our internal,25,,,,
swiggy_113,swiggy,"business purposes. The term ""Group"" means, with respect to any person, any entity that is controlled by such person, or any entity that controls such person,",26,,,,
swiggy_116,swiggy,• With Advertisers and advertising networks: We may work with third parties such as network advertisers to serve advertisements on the Swiggy Platform and,24,,,,
swiggy_117,swiggy,"on third-party websites or other media (eg., social networking platforrns). These third parties may use cookies, JavaScript, web beacons (including clear",21,,,,
swiggy_118,swiggy,"GIFs), Flash LSOs and other tracking technologies to measure the effectivenes of their ads and to personalize advertising content to you.",21,,,,
swiggy_119,swiggy,"You cannot opt out of advertising on the Swiggy Platform, you may opt out of rruch interest-based advertising on third party sites and through third party ad",27,,,,
swiggy_120,swiggy,"networks (including DoubleClick Ad Exchange, Audience Network and Google AdSense). For more information, visit wwwatx)utads.info/choices.",15,,,,
swiggy_121,swiggy,"Opting out nneans that you will no longer receive personalized ads by third parties ad networks from which you have opted out, which is on your",26,,,,
swiggy_122,swiggy,"browsing inforrnation across multiple sites and online services. If you delete cookies or change devices, your opt out may no longer be effective.",23,,,,
swiggy_124,swiggy,We may share your information other than as described in this Policy if we notify you and you consent to the sharing.,22,,,,
swiggy_125,swiggy,We have in place appropriate technical and security measures to secure the information collected by us.,16,,,,
swiggy_126,swiggy,We use vault and tokenization services from third party service providers to protect the sensitive personal infornnation provided by you. The third-party service,23,,,,
swiggy_127,swiggy,providers with respect to our vault and tokenization services and our payment gateway and payment processing are compliant with the payment card industry,23,,,,
swiggy_130,swiggy,"username and password which enables you to acces certain parts of the Swiggy Platform, you are responsible for keeping these details confidential. We ask you not",26,,,,
swiggy_131,swiggy,"to share your password with anyone.Please be aware that the transmission of information via the internet is not completely secure. Although we will do our best to protect your personal data, we cannot",33,,,,
swiggy_132,swiggy,"guarantee the security of your data transmitted through the Swiggy Platform. Once we have received your information, we will use strict physical, electronic, and",24,,,,
swiggy_134,swiggy,"When you sign up for an account, you are opting in to receive emails from Swiggy. You can log in to manage your email preferences [here] or you can follow the",31,,,,
swiggy_136,swiggy,"If you wish to withdraw your consent for the use and disclosure of your personal information in the rnanner provided in this Policy or you want your data to be deleted,",31,,,,
swiggy_137,swiggy,"please write to us at [email] Please note that we may take time to process such requests, and your request shall take effect no later than 5 (Five) busines",29,,,,
swiggy_138,swiggy,"days from the receipt of such request, after which we will not use your personal data for any processing unless required by us to comply with our legal obligations. We",30,,,,
swiggy_139,swiggy,may not be able offer you any or all Services upon such withdrawal of your consent.,16,,,,
swiggy_140,swiggy,"If you have any queries relating to the processing or usage of inforrnation provided by you in connection with this Policy, please email us at [email] or write",28,,,,
swiggy_144,swiggy,"If you come across any abuse or violation of the Policy, please report to [email]",15,,,,
swiggy_145,swiggy,"Further, please note that the Swiggy Platform stores your data with the cloud platform of Arnazon Web Services provided by Amazon Web Services, Inc., which rnay",26,,,,
swiggy_146,swiggy,"store this data on their servers located outside of India. Amazon Web has security measures in place to protect the loss, misuse and alteration of the",26,,,,
swiggy_147,swiggy,"inforrnation, details of which are available at privacy policy adopted by Amazon Web Services are detailed in",17,,,,
swiggy_148,swiggy,"the event you have questions or concerns about the security measures adopted by Arnazon Web Services, you can contact",19,,,,
swiggy_149,swiggy,"their data protection / privacy team / legal team or designated the grievance officer at these organisations, whose contact details are available in its privacy policy,",26,,,,
swiggy_150,swiggy,or can also write to our Grievance Officer at the address provided above.,13,,,,
flipkart_2,flipkart,"We value the trust you place in us and recognize the importance of secure transactions and information privacy. This Privacy Policy describes how Flipkart Internet Private Limited and its affiliates, group companies and related parties (collectively “Flipkart, we, our, us”) collect, use, share or otherwise process your personal data through Flipkart website www.flipkart.com, its mobile application, and m-site (hereinafter referred to as the “Platform”).",64,,,,
flipkart_3,flipkart,"When you use our Platform, we collect and store your information which is provided by you from time to time. Once you give us your personal data, you are not anonymous to us. Where possible, we indicate which fields are required and which fields are optional. You always have the option to not provide data by choosing not to use a particular service, product or feature on the Platform.",69,,,,
flipkart_4,flipkart,"We collect and analyse your personal data relating to your buying behavior, browsing patterns, preferences, and other information that you choose to provide while interacting with our Platform.",28,,,,
flipkart_5,flipkart,"We use this information to do internal research on our users' demographics, interests, usage trends, and behavior to better understand your needs and provide you with an enhanced user experience, protect and serve our users.",35,,,,
flipkart_6,flipkart,"Additionally, this information may also be compiled and analyzed on an aggregated basis.",13,,,,
flipkart_7,flipkart,"This information may include the URL that you just came from (whether this URL is on our Platform or not), which URL you next go to (whether this URL is on our Platform or not), your computer browser information, and your IP address.",43,,,,
flipkart_8,flipkart,"Such insights enable us to personalise and optimise our products, services, marketing communications, and the checkout process to better align with your preferences.",23,,,,
flipkart_9,flipkart,"The insights derived from this analysis may be shared with our group companies, affiliates, related companies, business partners, and third-parties who offer services to us or to whom we provide our products or services.",34,,,,
flipkart_10,flipkart,"These group companies, affiliates, related companies, business partners and third-parties may use such insights for promotions, advertisements and marketing, product development, and other commercial purposes.",25,,,,
flipkart_11,flipkart,"They may also leverage these insights to personalise your browsing experience and customise various aspects of the user journey such as the checkout flow, payment options, delivery recommendations either on our Platform or their own platforms.",36,,,,
flipkart_12,flipkart,Please note that any processing of your personal data by third-parties will be governed by their own privacy policies.,19,,,,
flipkart_13,flipkart,"Flipkart does not control, endorse, or assume responsibility for the privacy practices of third parties, and we encourage you to review their privacy policies.",24,,,,
flipkart_14,flipkart,"We may collect personal data (such as email address, delivery address, name, phone number, credit card/debit card and other payment instrument details or medical or health related information) from you when you set up an account or transact with us or participate in any event or contest.",47,,,,
flipkart_16,flipkart,We use your contact information to send you offers based on your previous orders and your interests.,17,,,,
flipkart_17,flipkart,"If you choose to post messages on our message boards, chat rooms or other message areas or leave feedback on the Platform or the social media handles maintained by us or if you use voice commands or virtual try and buy or similar features to shop on the Platform, we will collect that information you provide to us.",58,,,,
flipkart_18,flipkart,"We retain this information as necessary to resolve disputes, provide customer support, troubleshoot problems or for internal research and analysis as permitted by law.",24,,,,
flipkart_19,flipkart,"If you send us personal correspondence, such as emails or letters, or if other users or third parties send us correspondence about your activities or postings on the Platform, we may collect such information into a file specific to you.",40,,,,
flipkart_20,flipkart,"If you enroll into our loyalty and membership program, such SuperCoin, VIP or similar programs offered by Flipkart, we will collect and store your personal data such as name, contact number, email address, communication address, date of birth, gender, zip code, lifestyle information, demographic and work details which is provided by you to Flipkart or a third-party business partner that operates online/offline establishments or platforms where you can earn loyalty points for purchase of goods and services, and redeem loyalty points.",81,,,,
flipkart_21,flipkart,We will also collect your information related to your transactions on Flipkart platform and such third-party business partner platforms.,19,,,,
flipkart_22,flipkart,"When such a third-party business partner collects your personal data directly from you, you will be governed by their privacy policies.",21,,,,
flipkart_23,flipkart,"Additionally, we collect your UPI ID if you choose to pay via our Flipkart UPI platform.",16,,,,
flipkart_24,flipkart,"Flipkart shall not be responsible for the third-party business partner’s privacy practices or the content of their privacy policies, and we request you to read their privacy policies prior to disclosing any information.",33,,,,
flipkart_25,flipkart,"Flipkart has onboarded certain third-party business partners on the Platform who specialize in the categories like travel ticket reservations, booking online movie tickets, paying online bills and more (Ultra-Partners).",29,,,,
flipkart_26,flipkart,"If you use the services of Ultra-Partners, you will be redirected to Ultra-Partners websites/applications and your entry to Ultra-Partners websites/applications will be based on your Flipkart login credentials after seeking your permissions to share the data further.",37,,,,
flipkart_27,flipkart,"Flipkart shall not be responsible for the Ultra-Partner’s privacy practices or the content of their privacy policies, and we request you to read their privacy policies prior to disclosing any information.",31,,,,
flipkart_28,flipkart,Use of Demographic / Profile Data / Your Information,9,,,,
flipkart_29,flipkart,"We use your personal data to take and fulfill orders, deliver products and services, process payments, and communicate with you about orders, products and services, and promotional offers.",28,,,,
flipkart_30,flipkart,"We use your personal data to assist sellers and business partners in handling and fulfilling orders; enhancing customer experience; resolve disputes; troubleshoot problems; help promote a safe service; collect money; measure consumer interest in our products and services; inform you about online and offline offers, products, services, and updates; customize and enhance your experience; report to regulatory authorities wherever required, detect and protect us against error, fraud and other criminal activity; enforce our terms and conditions; and as otherwise described to you at the time of collection of information.",89,,,,
flipkart_31,flipkart,"With your consent, we may have access to your SMS, instant messages, contacts in your directory, location, camera, photo gallery and device information and we may also request you to provide your PAN, credit information report (from credit agencies), GST Number, Government issued ID cards/number and Know-Your-Customer (KYC) details to: (i) check your eligibility for certain products and services like insurance, credit and payment products; (ii) issue GST invoice for the products and services purchased for your business requirements; (iii) enhance your experience on the Platform and provide you access to the products and services being offered by us, sellers, affiliates, lending partners, business partners or third-parties who offer services to us or to whom we provide our products or services.",121,,,,
flipkart_32,flipkart,You understand that your access to these products/services may be affected in the event consent is not provided to us.,20,,,,
flipkart_33,flipkart,"In our efforts to continually improve our product and service offerings, we and our affiliates collect and analyze demographic and profile data about our users' activity on our Platform. We identify and use your IP address to help diagnose problems with our server, and to administer our Platform. Your IP address is also used to help identify you and to gather broad demographic information.",64,,,,
flipkart_35,flipkart,"These surveys may ask you for personal data, contact information, date of birth, demographic information (like zip code, age, or income level), attributes such as your interests, household or lifestyle information, your purchasing behavior or history, preferences, and other such information that you may choose to provide.",47,,,,
flipkart_36,flipkart,"The surveys may involve collection of voice data or video recordings, the participation of which would purely be voluntary in nature.",21,,,,
flipkart_37,flipkart,"We use this data to tailor your experience at our Platform, providing you with content that we think you might be interested in and to display content according to your preferences.",31,,,,
flipkart_38,flipkart,"We use data collection devices such as ""cookies"" on certain pages of the Platform to help analyze our web page flow, measure promotional effectiveness, and promote trust and safety.",29,,,,
flipkart_39,flipkart,"""Cookies"" are small files placed on your hard drive that assist us in providing our services.",16,,,,
flipkart_41,flipkart,"We offer certain features that are only available through the use of a ""cookie"".",14,,,,
flipkart_43,flipkart,Cookies can also help us provide information that is targeted to your interests.,13,,,,
flipkart_44,flipkart,"Most cookies are ""session cookies,"" meaning that they are automatically deleted from your hard drive at the end of a session.",21,,,,
flipkart_45,flipkart,"You are always free to decline/delete our cookies if your browser permits, although in that case you may not be able to use certain features on the Platform and you may be required to re-enter your password more frequently during a session.",42,,,,
flipkart_46,flipkart,"Additionally, you may encounter ""cookies"" or other similar devices on certain pages of the Platform that are placed by third parties.",21,,,,
flipkart_48,flipkart,We use cookies from third-party partners such as Google Analytics for marketing and analytical purposes.,15,,,,
flipkart_49,flipkart,Google Analytics helps us understand how our customers use the site.,11,,,,
flipkart_50,flipkart,"You can read more about how Google uses your personal data here: You can opt-out of Google Analytics here: You can also control the use of cookies at the individual browser level, but if you choose to disable cookies, it may limit your use of certain features or functions on the services.",52,,,,
flipkart_51,flipkart,"We may share personal data with Flipkart group companies including Flipkart Advanz Private Limited, Scapic Innovations Private Limited, and other Flipkart affiliates, related companies, including Credit Bureaus and business partners (such as UPI platform), for purposes of providing products and services offered by such Flipkart group companies and affiliates and related companies, such as, personal loans offered by Scapic Innovations Private Limited through its lending partners, insurance, the deferred payment options, Flipkart PayLater offered by Flipkart Advanz Private Limited through its lending partners.",83,,,,
flipkart_52,flipkart,"These group companies, affiliates and related parties may share such information with their own affiliates, business partners and other third parties for the purpose of conducting the required checks, namely for the purpose of credit underwriting, providing you their products and services and may market to you as a result of such sharing.",53,,,,
flipkart_53,flipkart,"For products that are required to be prescribed by qualified professionals under law, we permit processing of such orders on the Platform only upon confirmation that a valid prescription has been uploaded by you.",34,,,,
flipkart_54,flipkart,"In cases where the prescriptions uploaded by you are invalid, illegible, or expired or if prescription is not uploaded by you, we may, through third-party vendors connect You with medical practitioners, teleconsultants or third-party professionals where required to rectify the prescription or in case of invalid/illegible/expired prescription or issue a prescription in case prescription is not uploaded by you, based on the information that You provide to them.",68,,,,
flipkart_56,flipkart,"We and our affiliates will share / sell some or all of your personal data with another business entity should we (or our assets) plan to merge with, or be acquired by that business entity, or reorganization, amalgamation, restructuring of business. Should such a transaction occur that another business entity (or the new combined entity) will be required to follow this Privacy Policy with respect to your personal data.",69,,,,
flipkart_57,flipkart,"Our Platform may provide links to other websites or applications that may collect personal data about you and you will be governed by their privacy policies. Flipkart shall not be responsible for the privacy practices or the content of their privacy policies, and we request you to read their privacy policies prior to disclosing any information.",56,,,,
flipkart_58,flipkart,"We maintain reasonable physical, electronic and procedural safeguards to protect your information.",12,,,,
flipkart_59,flipkart,"Whenever you access your account information, we offer the use of a secure server.",14,,,,
flipkart_60,flipkart,"Once your information is in our possession, we adhere to our security guidelines to protect it against unauthorized access.",19,,,,
flipkart_61,flipkart,"However, by using the Platform, the users accept the inherent security implications of data transmission over the internet and the World Wide Web which cannot always be guaranteed as completely secure, and therefore, there would always remain certain inherent risks regarding use of the Platform.",45,,,,
flipkart_62,flipkart,Users are responsible for ensuring the protection of login and password records for their account.,15,,,,
flipkart_63,flipkart,"We provide all users with the opportunity to opt-out of receiving non-essential (promotional, marketing-related) communications after setting up an account with us. If you do not wish to receive promotional communications from us, then please login into the Notification Preference page of Platform [ to unsubscribe/opt-out.",46,,,,
flipkart_64,flipkart,We use third-party advertising companies to serve ads when you visit our Platform.,13,,,,
flipkart_65,flipkart,"These companies may use information (not including your name, address, email address, or telephone number) about your visits to this and other websites in order to provide personalized advertisements about goods and services of interest to you.",37,,,,
flipkart_66,flipkart,You have an option to opt out from tracking of personalized advertising using the “Opt out of Ads Personalization” settings using your device’s settings application.,25,,,,
flipkart_67,flipkart,Flipkart will have no access to your GAID once you select this feature.,13,,,,
flipkart_68,flipkart,"Use of our Platform is available only to persons who can form a legally binding contract under the Indian Contract Act, 1872.",22,,,,
flipkart_69,flipkart,We do not knowingly solicit or collect personal data from children under the age of 18 years.,17,,,,
flipkart_70,flipkart,"If you have shared any personal data of children under the age of 18 years, you represent that you have the authority to do so and permit us to use the information in accordance with this Privacy Policy.",38,,,,
flipkart_71,flipkart,"We retain your personal data in accordance with applicable laws, for a period no longer than is required for the purpose for which it was collected or as required under any applicable law.",33,,,,
flipkart_72,flipkart,"However, we may retain data related to you if we believe it may be necessary to prevent fraud or future abuse, to enable Flipkart to exercise its legal rights and/or defend against legal claims or if required by law or We may continue to retain your data in anonymised form for analytical and research purposes.",55,,,,
flipkart_73,flipkart,"We take every reasonable step to ensure that your personal data that we process is accurate and, where necessary, kept up to date, and any of your personal data that we process that you inform us is inaccurate (having regard to the purposes for which they are processed) is erased or rectified.",52,,,,
flipkart_74,flipkart,"You may access, correct, and update your personal data directly through the functionalities provided on the Platform.",17,,,,
flipkart_75,flipkart,You may delete certain non-mandatory information by logging into our website and visiting Profile and Settings sections.,17,,,,
flipkart_76,flipkart,You can also write to us at the contact information provided below to assist you with these requests.,18,,,,
flipkart_77,flipkart,"By visiting our Platform or by providing your personal data, you consent to the collection, use, storage, disclosure and otherwise processing of your personal data on the Platform in accordance with this Privacy Policy. If you disclose to us any personal data relating to other people, you represent that you have the authority to do so and to permit us to use the data in accordance with this Privacy Policy.",70,,,,
flipkart_78,flipkart,"You, while providing your personal data over the Platform or any partner platforms or establishments, consent to us (including our other corporate entities, affiliates, lending partners, technology partners, marketing channels, business partners and other third parties like credit bureaus ) to contact you through SMS, instant messaging apps, call and/or e-mail for the purposes specified in this Privacy Policy.",59,,,,
flipkart_79,flipkart,"Please check our Privacy Policy periodically for changes. We may update this Privacy Policy to reflect changes to our information practices. We will alert you to significant changes by posting the date our policy got last updated, placing a notice on our Platform, or by sending you an email when we are required to do so by applicable law.",59,,,,
flipkart_80,flipkart,"In accordance with Information Technology Act 2000 and rules made there under, the name and contact details of the Grievance Officer are provided below:",24,,,,
flipkart_82,flipkart,"If you have a query, concern, or complaint in relation to collection or usage of your personal data under this Privacy Policy please contact us at [email]",27,,,,
zomato_2,zomato,) respect your privacy and are committed to protecting it. This policy describes:,13,,,,
zomato_3,zomato,"the types of information that Eternal may collect from you when you access or use its websites, applications and other online services (collectively, referred as âServicesâ); and",27,,,,
zomato_4,zomato,"its practices for collecting, using, maintaining, protecting and disclosing that information.",11,,,,
zomato_5,zomato,"This policy applies only to the information Eternal collects through its Services, in email, text and other electronic communications sent through or in connection with its Services.",27,,,,
zomato_6,zomato,"This policy does not apply to information that you provide to, or that is collected by, any third-party, such as restaurants at which you make reservations and/or pay through Eternal Services and social networks that you use in connection with its Services. Eternal encourages you to consult directly with such third-parties for information about their privacy practices.",57,,,,
zomato_7,zomato,Please read this policy carefully to understand Eternalâs policies and practices regarding processing of your information.,16,,,,
zomato_8,zomato,"By accessing or using Eternalâs Services and/or registering for an account with Eternal or any of its affiliates, you agree to this privacy policy and you provide your informed consent to the collection, use, disclosure, retention, and protection of your personal information as described here.",45,,,,
zomato_9,zomato,"If you do not provide the information Eternal requires, Eternal and its platforms may decline to provide Services to you.",20,,,,
zomato_10,zomato,"This policy may change from time to time, your continued use of Eternalâs Services after it makes any change is deemed to be acceptance of those changes, so please check the policy periodically for any updates.",36,,,,
zomato_11,zomato,"By using the Services, you represent and warrant that you are either at least 18 years of age or have the express permission of a parent or legal guardian to use the Services. If you are a parent or legal guardian of a minor who uses the Services, you are fully responsible for their use of the Services, including any legal liability they may incur.",65,,,,
zomato_12,zomato,"This Privacy Policy outlines Eternal and its affiliates' practices regarding the processing of personal information concerning individuals engaging with our Platform and Services. This applies comprehensively to customers, merchant partners, delivery / service partners, users of our digital platforms (websites and applications), participants in events facilitated by Eternal, and personnel including employees,contractors, interns and third parties.",56,,,,
zomato_13,zomato,The information we collect and how we use it,9,,,,
zomato_14,zomato,"Eternal and its platforms and affiliate companies collect information from and about users of our Services, which includes:",18,,,,
zomato_15,zomato,"that relates to an identified or identifiable individual. This may include data you provide directly, data generated through your use of the Services, or data obtained from third parties, which, either alone or in combination with other information we possess or are likely to access, can identify you. Examples are further detailed throughout this policy.",55,,,,
zomato_16,zomato,"Other Information: Data related to your use of the Services that may not directly identify you by itself but is collected in connection with your account or activities. This includes, but is not limited to, information about your internet connection, the specific device(s) and equipment you use to access our Services, and details about your usage patterns and interactions with the Services.",62,,,,
zomato_17,zomato,"As detailed elsewhere in this policy, we collect this information through various means: directly from you, automatically during your interaction with our Services (utilizing technologies like cookies and tracking tools), and indirectly from third-party sources.",35,,,,
zomato_18,zomato,The information we collect on or through our Services may include:,11,,,,
zomato_19,zomato,"Â Name, address, email address, postal code, password and other information you may provide with your account, such as your gender, mobile phone number, date of birth, anniversary date, user bio, nationality and website.",34,,,,
zomato_20,zomato,This also includes your profile picture that will be publicly displayed as part of your account profile.,17,,,,
zomato_21,zomato,You may optionally provide us with this information through third-party sign-in services such as Facebook and Google.,17,,,,
zomato_22,zomato,"In such cases, we fetch and store whatever information is made available to us through these sign-in services.",18,,,,
zomato_23,zomato,"Â Information you provide through our Services, including your reviews, photographs, comments, lists, followers, the users you follow, current and prior restaurant reservation details, food ordering details and history, favourite restaurants, special restaurant requests, contact information of people and other information you provide on our Services, and other information in your account profile.",53,,,,
zomato_24,zomato,By providing information of a third-party individual (such as for placing orders on behalf of someone else) you confirm that you have such individualâs consent to share their personal information with Eternal.,32,,,,
zomato_25,zomato,"Further, any information provided by you directly while utilising the Services will also be collected by us.",17,,,,
